3,68.44
2,68.45
3,68.44
3,68.45
1,68.57
3,68.75
2,68.76
3,68.74
3,68.76
3,68.76
2,68.91
3,69.08
2,69.09
4,69.07
1,69.08
2,69.08
2,69.25
3,69.41
2,69.42
4,69.41
1,69.42
3,69.42
2,69.73
3,69.75
4,69.75
2,69.74
1,69.75
1,69.56
1,69.90
1,70.07
3,70.07
2,70.07
4,70.07
3,70.06
2,70.23
3,70.41
2,70.41
3,70.41
2,70.41
2,70.58
3,70.75
2,70.75
3,70.74
3,70.75
1,70.91
3,71.08
2,71.07
3,71.07
2,71.10
1,71.26
3,71.41
3,71.42
3,71.40
2,71.41
2,71.59
4,71.77
2,71.76
3,71.77
2,71.92
3,72.10
2,71.78
1,72.27
2,72.29
3,72.29
3,72.30
1,72.61
2,72.44
1,72.82
2,72.80
3,72.80
2,72.92
3,72.76
4,73.17
3,73.17
3,73.16
4,73.15
4,73.16
2,73.64
4,73.49
3,73.31
4,73.82
4,73.81
3,73.81
4,73.80
3,74.29
4,74.13
2,73.98
3,73.81
4,74.64
3,74.46
4,74.44
1,74.45
2,74.45
3,74.45
2,74.95
4,74.79
3,74.63
2,75.15
1,75.14
3,75.15
4,75.12
4,75.42
2,75.27
3,75.11
3,75.60
3,75.75
4,75.75
4,75.75
3,75.76
2,76.25
4,76.10
3,75.93
4,76.40
3,76.41
4,76.40
3,76.87
4,76.73
2,76.57
3,76.38
1,77.07
3,77.06
4,77.06
3,77.22
4,77.39
3,77.05
2,77.54
4,77.58
3,77.59
2,78.06
4,77.58
1,78.07
3,78.07
4,78.05
3,78.22
4,78.05
2,77.89
3,77.73
3,78.39
4,78.41
4,78.43
3,78.42
3,78.56
4,78.74
3,78.75
4,78.74
4,78.76
4,78.73
2,78.85
3,79.01
3,79.06
4,79.06
4,79.08
4,79.06
2,79.18
4,79.36
3,79.38
4,79.38
4,79.39
4,79.37
3,79.51
4,79.67
3,79.67
2,79.67
1,79.68
3,79.68
3,79.84
4,79.99
3,80.00
2,79.99
1,80.00
4,80.01
2,80.15
4,80.30
1,80.31
3,80.31
2,80.32
3,80.30
2,80.48
4,80.63
3,80.64
2,80.64
1,80.64
4,80.64
3,80.78
4,80.95
3,80.95
4,80.95
3,80.95
3,81.11
4,81.27
3,81.28
4,81.27
4,81.29
2,81.43
3,81.61
4,81.60
4,81.60
3,81.59
2,81.76
3,82.08
3,82.27
4,82.26
1,82.27
3,82.44
4,82.62
3,82.26
4,82.78
2,82.80
2,83.28
4,82.78
1,83.29
3,82.78
3,83.44
4,83.27
2,83.12
3,82.94
2,83.63
1,84.09
3,83.94
2,83.78
3,83.64
2,83.94
1,84.28
3,84.60
3,84.59
1,84.44
2,84.27
2,84.75
2,84.92
1,85.43
3,85.27
2,85.09
1,84.93
1,85.25
4,85.58
2,85.92
3,85.90
1,85.74
2,85.59
2,86.08
2,86.23
1,86.75
3,86.59
2,86.42
3,86.25
3,86.57
2,86.91
3,87.24
3,86.27
3,87.22
1,87.07
2,86.93
2,87.41
4,87.60
4,87.59
2,87.75
2,87.58
1,88.08
3,87.91
1,88.58
3,88.09
1,88.57
3,88.09
3,88.58
1,88.42
2,88.24
2,88.75
2,88.91
1,89.41
3,89.26
2,89.12
1,89.59
3,89.92
2,90.07
3,89.92
1,89.76
2,89.57
2,90.26
1,90.74
3,90.59
2,90.43
1,90.25
1,90.57
4,90.90
2,91.25
3,91.23
1,91.07
2,90.90
2,91.40
2,91.56
1,92.06
3,91.91
2,91.74
3,91.58
3,91.90
2,92.24
3,92.60
2,92.75
3,92.56
1,92.41
2,92.24
4,92.93
4,92.93
2,93.08
2,92.92
3,93.27
1,93.43
1,93.95
3,93.45
1,93.94
3,93.45
3,93.92
1,93.76
2,93.59
2,94.07
2,89.24
2,94.27
2,94.26
2,94.28
1,94.28
1,94.62
2,94.61
2,94.61
2,94.61
2,94.26
2,94.25
2,94.78
2,94.78
1,94.78
2,94.78
2,94.79
2,94.79
1,94.93
2,94.94
2,95.26
2,95.26
1,95.26
2,95.26
4,95.61
4,95.96
3,95.95
4,95.61
4,95.60
4,96.27
4,96.27
3,96.26
4,96.13
3,96.11
3,96.60
2,95.61
4,96.77
2,96.96
2,97.12
2,96.94
2,96.95
2,97.26
2,97.26
2,97.27
2,97.43
2,97.77
2,97.43
2,97.44
3,96.93
3,96.94
3,97.61
2,97.62
2,97.62
1,97.62
2,97.94
2,97.94
3,96.97
2,97.94
2,98.64
2,98.80
3,98.79
2,98.97
4,98.28
3,98.95
4,98.94
3,98.94
2,99.31
3,99.28
3,98.63
2,98.29
1,99.46
3,99.61
3,99.63
1,99.62
3,99.97
1,99.97
3,99.97
3,100.13
3,100.13
1,100.13
1,99.60
1,99.61
1,100.28
4,100.28
3,100.28
1,100.62
3,100.62
3,100.62
4,100.96
3,100.96
4,101.30
3,101.20
1,101.65
4,100.95
4,100.96
4,101.66
4,101.65
3,101.64
3,102.01
1,101.89
3,101.79
4,101.63
2,102.29
2,102.30
1,102.31
4,102.99
1,102.98
4,102.98
4,103.28
4,103.30
1,103.29
4,103.47
4,103.46
1,103.47
2,102.98
4,102.98
4,102.97
2,103.64
2,103.63
4,103.61
4,103.61
2,103.98
1,103.61
2,104.32
2,104.33
1,104.33
4,104.34
2,104.33
3,104.49
1,104.66
3,104.83
4,105.01
3,105.33
3,105.32
1,104.99
3,105.48
4,105.65
3,105.99
4,106.29
3,106.64
2,106.96
4,106.97
3,107.13
3,107.29
1,107.29
3,107.47
2,107.63
1,107.64
1,107.97
3,107.97
1,108.14
2,108.28
3,108.46
1,108.63
3,108.96
3,108.80
2,109.31
3,109.65
2,109.63
3,109.81
2,109.96
1,109.97
3,110.15
3,110.64
3,110.65
3,110.81
4,110.98
3,111.30
4,111.62
3,111.96
2,112.29
4,112.30
3,112.48
1,110.31
3,112.62
1,112.63
3,112.81
2,112.96
1,112.95
1,113.30
3,113.30
1,113.48
2,113.62
2,113.63
2,113.82
1,113.96
1,114.16
3,114.17
2,114.66
3,114.32
2,115.29
3,114.96
3,114.97
4,115.31
3,114.96
4,115.30
2,115.63
1,115.65
2,115.64
2,115.64
2,115.99
2,115.98
2,115.97
1,115.98
2,116.14
2,116.14
2,116.14
1,116.14
1,115.98
2,115.65
2,116.65
1,116.64
2,116.31
2,116.64
2,116.63
1,116.64
3,115.66
2,116.63
4,116.99
4,116.97
4,117.32
3,117.31
3,117.32
4,117.33
3,118.00
4,117.65
4,117.52
3,117.49
3,118.00
2,116.98
4,118.16
2,118.35
2,118.33
3,118.31
2,118.67
2,118.66
2,118.34
2,118.66
2,118.84
2,118.84
2,118.84
2,119.14
3,118.67
2,119.35
2,119.01
2,119.34
2,119.34
2,119.34
4,110.31
2,119.69
2,120.03
3,120.20
3,120.02
2,120.21
4,119.69
3,120.68
4,120.36
2,120.70
3,120.68
3,120.02
2,119.68
1,120.84
3,121.04
3,121.02
1,121.03
3,121.35
1,121.36
3,121.36
3,121.51
1,121.52
3,121.52
4,121.36
1,121.03
4,122.03
1,121.69
1,122.03
3,122.02
3,122.03
2,122.40
3,122.39
1,123.09
4,122.40
2,122.39
3,123.46
1,123.33
3,123.22
4,123.08
4,123.60
3,123.75
2,124.08
3,124.43
3,123.76
2,124.72
3,124.40
2,124.87
3,124.90
3,124.42
3,125.41
4,125.08
3,126.07
4,125.73
2,126.06
2,126.05
2,125.06
3,126.41
3,126.40
3,126.75
3,127.07
4,127.08
4,126.41
3,127.41
4,127.09
4,127.42
3,127.08
3,127.40
2,128.09
1,128.07
2,127.75
1,128.72
2,128.41
2,127.74
1,127.74
2,128.41
3,128.55
1,128.70
3,128.87
3,129.39
3,129.55
2,129.39
3,129.05
2,130.06
3,129.72
3,129.74
1,129.05
3,129.75
2,130.28
3,130.73
4,130.41
3,131.36
4,131.05
2,131.38
4,131.58
2,131.37
2,130.41
3,131.62
3,131.71
4,131.73
3,132.05
4,132.41
4,132.40
2,132.56
3,132.72
4,131.73
1,132.88
1,133.44
2,133.05
1,134.08
2,133.76
1,133.40
3,133.05
4,133.23
2,133.74
3,133.90
1,134.05
3,134.22
3,134.73
2,134.73
3,134.43
2,135.38
3,135.06
2,135.55
3,134.88
3,135.10
3,136.04
4,135.72
3,136.71
4,136.38
2,136.71
2,136.70
2,135.73
4,137.73
3,137.07
3,137.72
3,137.39
4,137.06
3,138.06
4,137.73
4,138.04
3,138.05
3,138.04
3,137.05
1,138.74
1,134.41
2,138.40
1,139.47
2,139.11
2,138.38
2,139.11
3,139.31
1,139.48
3,139.64
1,139.83
3,140.20
3,139.84
2,140.19
3,140.55
3,140.39
4,141.33
4,141.32
3,141.33
4,141.33
4,141.33
3,141.88
3,141.88
3,141.88
2,141.87
1,142.45
1,142.45
3,142.45
4,142.44
3,88.92
1,138.39
3,143.21
3,143.20
1,143.22
3,143.22
2,143.21
3,143.22
3,143.37
3,143.37
3,143.37
1,143.37
3,147.47
3,147.46
3,147.54
3,147.61
3,147.72
3,147.79
3,147.88
3,147.95
3,148.12
3,148.26
3,148.36
3,148.49
3,148.57
3,148.70
3,148.84
3,148.93
3,148.99
3,149.07
3,149.13
3,149.20
3,149.27
3,149.34
3,149.41
3,149.49
3,149.55
3,149.62
3,149.68
3,149.76
3,149.81
3,149.88
3,149.95
3,150.03
3,150.08
3,150.16
3,150.21
3,150.28
3,150.34
3,150.42
3,150.48
3,150.53
3,150.58
3,150.65
3,150.71
3,150.77
3,150.83
3,150.91
3,150.99
3,151.05
3,151.11
2,151.55
3,151.65
4,151.60
1,151.75
2,151.70
1,151.85
1,151.75
3,151.80
4,151.80
2,151.85
1,151.92
3,151.96
1,152.02
1,151.92
2,151.98
1,152.08
3,152.08
4,151.96
1,152.14
1,152.08
2,152.09
1,152.22
3,152.18
4,152.18
1,152.28
2,152.24
1,152.22
1,152.36
3,152.33
4,152.34
1,152.44
3,152.48
1,152.52
1,152.40
2,152.40
1,152.56
1,152.61
4,152.49
1,152.67
1,152.56
2,152.59
1,152.71
3,152.66
1,152.78
4,152.67
1,152.71
1,152.84
1,152.87
3,152.83
1,152.92
4,152.84
2,152.74
1,152.97
3,152.94
1,152.87
4,152.98
1,153.03
1,153.11
3,153.07
2,153.01
1,153.15
4,153.09
3,153.15
1,153.21
1,153.25
1,153.09
4,153.23
1,153.30
3,153.31
1,153.37
2,153.18
4,153.35
1,153.43
3,153.41
1,153.48
2,153.44
3,153.51
1,153.55
1,153.58
4,153.47
1,153.62
2,153.56
1,153.67
3,153.63
1,153.71
4,153.65
3,153.72
1,153.77
3,151.18
3,151.23
1,153.33
1,153.56
2,153.68
4,153.77
3,153.79
1,153.83
